id,amount,counterparty,account,type,timestamp,label,jurisdiction,account_age_days,daily_txn_count
txn_04131,70.92,Vanguard Services,TQMQ00025787298259,wire,2024-10-15T14:31:00,normal,AE,2238,1
txn_04132,8979.15,Pinnacle Holdings,MRPI03450541566765,internal,2024-10-16T15:33:00,normal,BR,3209,1
txn_04133,1643.12,Pacific Trading Co,RADN24565060983584,ach,2024-10-16T09:28:00,normal,US,1099,1
txn_04134,500.94,Coastal Ventures,OUAB76617711592124,ach,2024-10-16T13:03:00,normal,DE,928,1
txn_04135,9664.03,Delta Systems,WAYS67054668893734,wire,2024-10-15T16:24:00,normal,CA,3404,1
txn_04136,1198.43,Apex Solutions,CAJO54121267888610,internal,2024-10-14T12:39:00,normal,AU,2202,2
txn_04137,696.52,Atlas Financial,DVGW97187072867908,ach,2024-10-16T17:00:00,normal,CH,3411,1
txn_04138,26249.64,Unknown Entity LLC,THHE72795687833918,ach,2024-10-20T23:45:00,suspicious,BZ,58,1
txn_04139,1855.49,Eagle Partners,XECJ56232858842474,internal,2024-10-16T18:26:00,normal,CH,1487,1
txn_04140,644.21,Eagle Partners,YKDC61559407816184,internal,2024-10-17T12:41:00,normal,CH,711,1
txn_04141,4784.39,Meridian Partners,XUXP72522872808010,internal,2024-10-16T14:55:00,normal,FR,312,1
txn_04142,881.13,Meridian Partners,OAXX48281489325288,internal,2024-10-17T13:01:00,normal,US,2478,1
txn_04143,243740.21,Offshore Holdings Ltd,LVXV49651370985931,wire,2024-10-16T16:00:00,violation,KY,2,1
txn_04144,773.56,Vanguard Services,XNQD17758917839084,internal,2024-10-17T16:24:00,normal,CH,1958,1
txn_04145,423891.48,Offshore Holdings Ltd,NUCW10371293870051,wire,2024-10-15T11:23:00,violation,BZ,10,1
txn_04146,574.47,Nordic Ventures,OVZJ06403910651801,ach,2024-10-17T11:08:00,normal,FR,2532,1
txn_04147,6666.55,Atlas Financial,KVJJ79627570596401,ach,2024-10-14T12:05:00,normal,CH,3336,2
txn_04148,10000.0,Unknown Entity LLC,UVUM56101438889937,wire,2024-10-16T03:03:00,suspicious,VU,43,1
txn_04149,525.99,Meridian Partners,YANE31203875099770,ach,2024-10-14T08:28:00,normal,CA,2467,1
txn_04150,2522.26,Vanguard Services,MPDH69594406409097,ach,2024-10-17T11:56:00,normal,BR,2053,1
txn_04151,7175.16,Delta Systems,CKTY99650477358662,internal,2024-10-14T10:37:00,normal,AU,77,1
txn_04152,50.0,Pacific Trading Co,EDBJ69632595327877,ach,2024-10-18T15:26:00,normal,AU,485,1
txn_04153,302030.51,Unknown Entity LLC,GZER56914630316179,wire,2024-10-16T05:43:00,violation,VG,22,1
txn_04154,2842.1,Horizon Group,THHE72795687833918,internal,2024-10-14T12:54:00,normal,JP,1629,1
txn_04155,645.63,Delta Systems,VSVM19431142626551,ach,2024-10-15T08:49:00,normal,US,2141,1
txn_04156,1577.55,Acme Corp,UVMZ85662462873342,ach,2024-10-18T08:19:00,normal,JP,1462,1
txn_04157,1189.91,Pinnacle Holdings,UVMZ85662462873342,wire,2024-10-17T12:15:00,normal,JP,1462,1
txn_04158,12055.78,Acme Corp,QTQG64037613791805,ach,2024-10-17T12:35:00,normal,DE,3255,1
txn_04159,2029.98,Eagle Partners,KEMS65827109104300,ach,2024-10-16T14:54:00,normal,CH,2182,1
txn_04160,401.0,Atlas Financial,USFY26801824225358,wire,2024-10-15T08:22:00,normal,CA,1695,1
txn_04161,10000.0,Cayman Investments Ltd,ADIF94019655698169,wire,2024-10-20T22:51:00,suspicious,BZ,52,1
txn_04162,3450.94,Sterling Industries,KEMS65827109104300,ach,2024-10-15T09:24:00,normal,CH,2182,1
txn_04163,1402.63,Eagle Partners,DMAK29751613696816,ach,2024-10-17T10:27:00,normal,UK,465,1
txn_04164,476.85,Coastal Ventures,IGZD52742054932966,wire,2024-10-16T10:54:00,normal,CH,1204,1
txn_04165,1285.64,Delta Systems,NUCW10371293870051,ach,2024-10-16T14:50:00,normal,BR,2582,1
txn_04166,10000.0,Anonymous Trading BVI,CMQO84991216558523,ach,2024-10-17T22:59:00,suspicious,KY,3,1
txn_04167,2883.79,Nordic Ventures,KOTB50723688767677,internal,2024-10-18T13:44:00,normal,CH,593,1
txn_04168,650.3,Sterling Industries,ESVM12018366752545,wire,2024-10-17T11:16:00,normal,US,1866,1
txn_04169,1439.16,Horizon Group,DVGW97187072867908,ach,2024-10-17T11:13:00,normal,CH,3411,1
txn_04170,1961.41,Nordic Ventures,LLOT24991251341252,ach,2024-10-16T09:01:00,normal,UK,1115,1
txn_04171,4818.57,Blue Ridge Capital,VBFH80617445187053,wire,2024-10-15T12:30:00,normal,FR,3610,1
txn_04172,3253.93,Sterling Industries,YSTC02290147679764,ach,2024-10-18T09:37:00,normal,DE,2617,1
txn_04173,10000.0,Offshore Holdings Ltd,NWEP13611155426221,ach,2024-10-20T03:51:00,suspicious,VU,24,1
txn_04174,7437.03,Pacific Trading Co,VBFH80617445187053,ach,2024-10-18T09:52:00,normal,FR,3610,1
txn_04175,896.96,Atlas Financial,QMNT29662782827422,internal,2024-10-17T08:51:00,normal,JP,1888,1
txn_04176,845.02,Atlas Financial,CPOU44905814770054,internal,2024-10-16T10:31:00,normal,FR,797,1
txn_04177,965.7,Acme Corp,ZKHE93183933529042,wire,2024-10-18T12:21:00,normal,CA,2553,1
txn_04178,87.82,Coastal Ventures,EDBJ69632595327877,ach,2024-10-14T16:22:00,normal,AU,485,1
txn_04179,839.28,GlobalTech Inc,IGZD52742054932966,wire,2024-10-14T11:30:00,normal,CH,1204,1
txn_04180,3055.67,Horizon Group,FXJB04991547887287,internal,2024-10-17T13:19:00,normal,UK,107,1
txn_04181,4106.81,Pacific Trading Co,BTEV75571928565431,ach,2024-10-16T14:39:00,normal,JP,1702,1
txn_04182,1699.54,Atlas Financial,OVZJ06403910651801,wire,2024-10-18T09:07:00,normal,FR,2532,1
txn_04183,10000.0,Panama Global SA,HJEV83644089268705,ach,2024-10-19T02:34:00,suspicious,PA,13,1
txn_04184,342.5,Pinnacle Holdings,XECJ56232858842474,ach,2024-10-14T08:41:00,normal,CH,1487,1
txn_04185,10451.3,Unnamed Trust,ZTHY86774964990913,wire,2024-10-17T22:27:00,suspicious,WS,74,1
txn_04186,21060.01,Unnamed Trust,ERIZ21020539502402,wire,2024-10-16T23:56:00,suspicious,PA,61,1
txn_04187,608.28,Summit Capital,WLOP59017518636374,internal,2024-10-15T11:00:00,normal,MX,1464,1
txn_04188,860.23,Vanguard Services,JPAC68733950047974,internal,2024-10-17T12:36:00,normal,CH,300,1
txn_04189,2845.54,Pacific Trading Co,UZTO11798089324609,wire,2024-10-16T08:55:00,normal,DE,1040,1
txn_04190,1074.22,Delta Systems,LMEF08635365419518,ach,2024-10-17T11:35:00,normal,FR,3463,1
txn_04191,65888.19,Panama Global SA,AGGX17393638546785,wire,2024-10-18T05:27:00,suspicious,BZ,64,1
txn_04192,441.79,Blue Ridge Capital,SXSA45301742684145,ach,2024-10-15T18:38:00,normal,DE,1598,1
txn_04193,440.04,Horizon Group,TJLD98327315851493,ach,2024-10-16T11:31:00,normal,US,2108,1
txn_04194,344.01,Atlas Financial,UVUM56101438889937,wire,2024-10-14T11:29:00,normal,CH,2905,1
txn_04195,153.82,GlobalTech Inc,MDSH99091699854353,wire,2024-10-15T13:29:00,normal,MX,1725,1
txn_04196,2065.43,Acme Corp,KVJJ79627570596401,ach,2024-10-16T12:20:00,normal,CH,3336,1
txn_04197,1750.1,Delta Systems,RXGB46990139837354,ach,2024-10-16T11:25:00,normal,AU,2743,1
txn_04198,10589.16,Vanguard Services,HFZZ26025634216073,wire,2024-10-17T15:17:00,normal,AU,3155,1
txn_04199,504.57,Acme Corp,USFY26801824225358,ach,2024-10-14T08:05:00,normal,CA,1695,1
txn_04200,10000.0,Unnamed Trust,MRQW68058911352909,wire,2024-10-26T01:58:00,suspicious,IN,1,1
txn_04201,8898.52,Summit Capital,MRPI03450541566765,ach,2024-10-24T16:03:00,normal,BR,3209,1
txn_04202,208338.19,Unnamed Trust,IBAK24278680112805,wire,2024-10-25T10:46:00,violation,KY,27,1
txn_04203,326.72,GlobalTech Inc,EDBJ69632595327877,ach,2024-10-21T11:50:00,normal,AU,485,1
txn_04204,649.05,Pinnacle Holdings,RVZL16060715969664,internal,2024-10-24T18:03:00,normal,MX,338,2
txn_04205,4051.15,Coastal Ventures,LHSN21851888880670,ach,2024-10-24T11:38:00,normal,IN,661,1
txn_04206,10000.0,Unnamed Trust,CQHI73829973763116,wire,2024-10-27T23:22:00,suspicious,KY,40,1
txn_04207,28520.47,Unknown Entity LLC,UZTO11798089324609,ach,2024-10-24T23:21:00,suspicious,IN,21,1
txn_04208,1095.36,Meridian Partners,EVHB91307562636897,ach,2024-10-25T14:01:00,normal,DE,1736,1
txn_04209,2577.7,GlobalTech Inc,LMOY98250714611254,ach,2024-10-23T11:56:00,normal,CA,1557,2
txn_04210,1085.45,Sterling Industries,LVXV49651370985931,internal,2024-10-25T18:59:00,normal,TR,1729,1
txn_04211,2914.91,Nordic Ventures,QTQG64037613791805,wire,2024-10-21T13:04:00,normal,DE,3255,1
txn_04212,503.41,Delta Systems,KZQI04499727875588,wire,2024-10-25T13:16:00,normal,MX,1362,1
txn_04213,1613.65,Acme Corp,XNQD17758917839084,internal,2024-10-22T13:55:00,normal,CH,1958,1
txn_04214,416.12,Eagle Partners,VXHO94738347359774,ach,2024-10-23T11:36:00,normal,DE,1257,1
txn_04215,18732.37,Unnamed Trust,LMOY98250714611254,wire,2024-10-26T23:43:00,suspicious,KY,59,1
txn_04216,1386.63,Delta Systems,IBAK24278680112805,internal,2024-10-21T10:05:00,normal,CH,989,1
txn_04217,384143.51,Panama Global SA,ZMQJ86661889241418,wire,2024-10-21T17:00:00,violation,BZ,18,1
txn_04218,1241.97,Eagle Partners,OIVA74821759464743,internal,2024-10-24T09:58:00,normal,FR,1149,1
txn_04219,8371.29,Summit Capital,DHHC50983930103105,ach,2024-10-25T17:46:00,normal,ZA,602,1
txn_04220,218.98,Pinnacle Holdings,OVZJ06403910651801,wire,2024-10-25T12:50:00,normal,FR,2532,1
txn_04221,701.66,Delta Systems,EBOD51820377889255,ach,2024-10-22T12:27:00,normal,US,2299,1
txn_04222,6171.77,Sterling Industries,LLOT24991251341252,internal,2024-10-23T14:37:00,normal,UK,1115,1
txn_04223,10882.77,Acme Corp,LLOT24991251341252,ach,2024-10-25T15:55:00,normal,UK,1115,1
txn_04224,644.84,Atlas Financial,IXSY89413435240824,wire,2024-10-22T13:26:00,normal,CA,2205,1
txn_04225,10000.0,Cayman Investments Ltd,UTLS31034131647525,ach,2024-10-21T23:50:00,suspicious,KY,22,1
txn_04226,15000.0,Horizon Group,HEWK36729466711684,internal,2024-10-24T11:03:00,normal,FR,3427,1
txn_04227,1580.52,Meridian Partners,RVZL16060715969664,internal,2024-10-24T11:48:00,normal,MX,338,2
txn_04228,4898.54,Blue Ridge Capital,SDIY85807836134074,wire,2024-10-23T15:34:00,normal,ZA,3290,1
txn_04229,518.8,Summit Capital,UGIV12328120679740,internal,2024-10-25T16:09:00,normal,TR,1910,1
txn_04230,10283.89,Delta Systems,UOWJ61200471138267,wire,2024-10-23T11:01:00,normal,AU,2090,1
txn_04231,1632.0,Pacific Trading Co,UJPH64710276773592,wire,2024-10-22T17:40:00,normal,DE,1197,1
txn_04232,1781.87,Horizon Group,ZMQJ86661889241418,internal,2024-10-25T12:18:00,normal,CA,3641,1
txn_04233,191.72,Eagle Partners,RIXS69653287101226,wire,2024-10-24T12:00:00,normal,MX,3008,1
txn_04234,1946.4,Acme Corp,YMQQ62392407581814,ach,2024-10-24T10:23:00,normal,UK,2054,1
txn_04235,1764.45,Horizon Group,OHLD58506431713900,wire,2024-10-25T11:52:00,normal,BR,1364,1
txn_04236,140.56,Summit Capital,XECJ56232858842474,internal,2024-10-25T11:01:00,normal,CH,1487,1
txn_04237,1110.88,GlobalTech Inc,KVJJ79627570596401,ach,2024-10-23T12:58:00,normal,CH,3336,1
txn_04238,4088.21,Acme Corp,CJFS39685621850163,wire,2024-10-25T08:32:00,normal,UK,1259,1
txn_04239,1362.71,Summit Capital,OHLD58506431713900,ach,2024-10-21T08:28:00,normal,BR,1364,2
txn_04240,621.39,Apex Solutions,TJLD98327315851493,ach,2024-10-23T10:53:00,normal,US,2108,1
txn_04241,2307.53,Apex Solutions,KCYH43320037917693,wire,2024-10-25T17:30:00,normal,BR,493,1
txn_04242,933.56,Sterling Industries,WLOP59017518636374,ach,2024-10-25T12:40:00,normal,MX,1464,2
txn_04243,2113.68,Sterling Industries,OUIX73384842199330,wire,2024-10-21T11:31:00,normal,UK,1218,1
txn_04244,393990.56,Rapid Transfer SA,EVPR24896383465787,wire,2024-10-21T11:21:00,violation,BZ,7,1
txn_04245,8438.77,Sterling Industries,BPSF52419138000307,internal,2024-10-24T11:35:00,normal,JP,3128,1
txn_04246,5353.06,Vanguard Services,QWIN77378263982146,wire,2024-10-23T08:11:00,normal,CA,634,1
txn_04247,206.82,GlobalTech Inc,CQHI73829973763116,ach,2024-10-24T10:51:00,normal,UK,1790,1
txn_04248,632.15,Nordic Ventures,DDXR24493534874016,wire,2024-10-22T13:41:00,normal,CA,1549,1
txn_04249,1221.6,Pacific Trading Co,HXBM73830284395995,ach,2024-10-22T11:27:00,normal,AU,399,1
txn_04250,1550.9,Sterling Industries,VUML82029702135569,internal,2024-10-23T09:44:00,normal,UK,3521,1
txn_04251,1063.52,Pacific Trading Co,FPWP58416169284511,internal,2024-10-21T13:58:00,normal,CA,2093,1
txn_04252,1445.21,GlobalTech Inc,FCSA34043842797881,ach,2024-10-22T08:15:00,normal,CH,3607,1
txn_04253,558.52,Horizon Group,HJWJ71349361832421,wire,2024-10-25T12:33:00,normal,DE,832,1
txn_04254,1663.35,Coastal Ventures,MRQW68058911352909,ach,2024-10-23T13:15:00,normal,CH,1252,2
txn_04255,1158.57,GlobalTech Inc,VUML82029702135569,wire,2024-10-22T11:24:00,normal,UK,3521,1
txn_04256,112.62,Acme Corp,IKHC47379965075273,internal,2024-10-24T11:32:00,normal,US,3527,1
txn_04257,294212.53,Shell Corp International,TBNX59401399049027,wire,2024-10-21T16:53:00,violation,VU,7,1
txn_04258,10000.0,Panama Global SA,ZTHY86774964990913,wire,2024-10-25T03:34:00,suspicious,PA,81,1
txn_04259,374.45,Coastal Ventures,ZRFL53714785969691,ach,2024-10-25T14:32:00,normal,AU,1089,1
txn_04260,1709.22,Acme Corp,LHSN21851888880670,internal,2024-10-25T15:24:00,normal,IN,661,1
txn_04261,451.84,Summit Capital,XQBV59296222927065,ach,2024-10-21T08:56:00,normal,AU,3544,1
txn_04262,9455.19,Acme Corp,AGGX17393638546785,ach,2024-10-24T12:20:00,normal,US,383,1
txn_04263,10211.3,Pacific Trading Co,OQWL19108839822587,wire,2024-10-22T16:40:00,normal,TR,2767,1
txn_04264,553.3,Acme Corp,UVUM56101438889937,wire,2024-10-22T12:16:00,normal,CH,2905,1
txn_04265,34619.8,Unnamed Trust,OQWL19108839822587,ach,2024-10-24T23:35:00,suspicious,VU,69,1
txn_04266,1881.04,Delta Systems,NSVZ22219693792374,wire,2024-10-25T16:24:00,normal,CH,2670,1
txn_04267,3503.54,Nordic Ventures,CAJO54121267888610,wire,2024-10-23T08:03:00,normal,AU,2202,1
txn_04268,10000.0,Offshore Holdings Ltd,ARRN00848408621182,ach,2024-10-25T05:31:00,suspicious,WS,28,1
txn_04269,3352.05,Horizon Group,DGZE37058957829114,internal,2024-10-23T13:45:00,normal,FR,2743,1
txn_04270,341.93,Atlas Financial,JVNK64823662994680,ach,2024-10-23T15:31:00,normal,MX,1833,1
txn_04271,726.02,Eagle Partners,VSVM19431142626551,ach,2024-10-22T08:07:00,normal,US,2141,1
txn_04272,208040.22,Unnamed Trust,CYFI78261375060685,wire,2024-10-25T19:17:00,violation,WS,8,1
txn_04273,10000.0,Panama Global SA,HJWJ71349361832421,wire,2024-10-26T22:22:00,suspicious,VU,18,1
txn_04274,667.48,Atlas Financial,OAXX48281489325288,internal,2024-10-21T15:48:00,normal,US,2478,1
txn_04275,1416.14,Eagle Partners,DGZE37058957829114,wire,2024-10-21T11:38:00,normal,FR,2743,1
txn_04276,831.62,Sterling Industries,MRQW68058911352909,ach,2024-10-23T13:09:00,normal,CH,1252,2
txn_04277,5139.31,GlobalTech Inc,RMQE30047868633752,internal,2024-10-22T14:36:00,normal,US,1360,1
txn_04278,148.01,Nordic Ventures,IKHC47379965075273,internal,2024-10-21T13:06:00,normal,US,3527,1
txn_04279,422.15,Coastal Ventures,GIBW60883561595148,internal,2024-10-22T16:35:00,normal,US,3574,1
txn_04280,11936.71,Coastal Ventures,QSKD71870262174596,ach,2024-10-23T10:27:00,normal,US,2722,1
txn_04281,3521.83,Blue Ridge Capital,IGXY10690331190790,ach,2024-10-22T15:23:00,normal,JP,3399,2
txn_04282,891.22,Pacific Trading Co,EVHB91307562636897,wire,2024-10-21T12:45:00,normal,DE,1736,1
txn_04283,1744.88,GlobalTech Inc,YVOW72217043030548,internal,2024-10-24T15:02:00,normal,BR,3450,1
txn_04284,10000.0,Offshore Holdings Ltd,GOWI52991241904966,wire,2024-10-27T02:04:00,suspicious,VG,11,1
txn_04285,635.85,Nordic Ventures,QTAR38637940265423,internal,2024-10-23T14:19:00,normal,DE,2225,1
txn_04286,472.77,Sterling Industries,WLOP59017518636374,internal,2024-10-25T08:55:00,normal,MX,1464,2
txn_04287,2700.08,Pinnacle Holdings,EHMW23166587603669,internal,2024-10-23T14:11:00,normal,CA,2336,1
txn_04288,1954.37,Vanguard Services,UVUM56101438889937,ach,2024-10-24T15:43:00,normal,CH,2905,1
txn_04289,592.36,Atlas Financial,EVHB91307562636897,wire,2024-10-24T16:36:00,normal,DE,1736,1
txn_04290,4136.57,Meridian Partners,QTQG64037613791805,wire,2024-10-24T13:48:00,normal,DE,3255,1
txn_04291,2506.66,Sterling Industries,NSJZ09749930972896,wire,2024-10-21T11:26:00,normal,CH,3399,1
txn_04292,497579.18,Unnamed Trust,XRBL31003309232719,wire,2024-10-22T08:19:00,violation,VU,25,1
txn_04293,1639.28,Nordic Ventures,LMOY98250714611254,wire,2024-10-23T09:03:00,normal,CA,1557,2
txn_04294,1582.21,Apex Solutions,OHLD58506431713900,ach,2024-10-21T17:10:00,normal,BR,1364,2
txn_04295,758.63,Eagle Partners,UGIV12328120679740,internal,2024-10-23T15:38:00,normal,TR,1910,1
txn_04296,15904.05,Shell Corp International,IGXY10690331190790,ach,2024-10-22T22:50:00,suspicious,TR,7,2
txn_04297,93.61,Horizon Group,ADIF94019655698169,wire,2024-10-23T11:14:00,normal,UK,1160,1
txn_04298,2282.75,Eagle Partners,XRBL31003309232719,wire,2024-10-25T08:27:00,normal,FR,359,1
txn_04299,4429.93,Vanguard Services,VMFE44472126464715,wire,2024-10-24T12:09:00,normal,CA,1412,1
txn_04300,2350.19,GlobalTech Inc,LMEF08635365419518,ach,2024-10-28T08:01:00,normal,FR,3463,1
txn_04301,2961.82,Pinnacle Holdings,RMQE30047868633752,internal,2024-10-29T11:32:00,normal,US,1360,1
txn_04302,6092.11,Meridian Partners,CUCT98679807935978,ach,2024-10-29T10:18:00,normal,FR,2151,1
txn_04303,1118.06,Sterling Industries,DMAK29751613696816,wire,2024-10-30T14:14:00,normal,UK,465,1
txn_04304,11350.93,Panama Global SA,IGFT21277997995527,wire,2024-11-03T22:17:00,suspicious,KY,66,1
txn_04305,20729.95,Nordic Ventures,BPSF52419138000307,wire,2024-10-29T08:37:00,normal,JP,3128,1
txn_04306,883.75,Acme Corp,OKNU92459375265479,wire,2024-10-30T13:39:00,normal,DE,441,3
txn_04307,374.28,Atlas Financial,EDBJ69632595327877,wire,2024-10-29T12:04:00,normal,AU,485,1
txn_04308,1010.17,Vanguard Services,BBRJ27109477752047,ach,2024-10-31T15:35:00,normal,CH,879,1
txn_04309,120739.74,Panama Global SA,CAJO54121267888610,wire,2024-10-30T01:54:00,violation,KY,1,1
txn_04310,7068.09,Vanguard Services,CJFS39685621850163,ach,2024-10-29T10:24:00,normal,UK,1259,1
txn_04311,1380.35,GlobalTech Inc,DGZE37058957829114,internal,2024-11-01T16:33:00,normal,FR,2743,1
txn_04312,442.04,Eagle Partners,QSAT27532697311219,internal,2024-10-29T09:28:00,normal,CH,2016,2
txn_04313,3042.86,Atlas Financial,MRQW68058911352909,ach,2024-10-29T10:24:00,normal,CH,1252,1
txn_04314,349.43,Apex Solutions,EBOD51820377889255,ach,2024-10-29T08:32:00,normal,US,2299,2
txn_04315,55896.73,Anonymous Trading BVI,HEWK36729466711684,wire,2024-11-03T01:06:00,suspicious,VG,37,1
txn_04316,68519.31,Unknown Entity LLC,MWXP86691251778528,ach,2024-10-29T22:12:00,suspicious,TR,58,1
txn_04317,191088.06,Panama Global SA,HJEV83644089268705,wire,2024-10-29T21:41:00,violation,VG,11,1
txn_04318,12269.06,Offshore Holdings Ltd,YMQQ62392407581814,ach,2024-11-02T23:09:00,suspicious,KY,6,1
txn_04319,17362.21,Delta Systems,UWPO01436349578856,wire,2024-11-01T10:42:00,normal,JP,2444,1
txn_04320,3301.74,Atlas Financial,XYIX10564814917785,wire,2024-10-31T12:12:00,normal,CH,1310,1
txn_04321,2855.16,Summit Capital,FCSA34043842797881,wire,2024-11-01T14:58:00,normal,CH,3607,1
txn_04322,1509.85,Eagle Partners,EVHB91307562636897,ach,2024-10-31T16:58:00,normal,DE,1736,1
txn_04323,1419.11,Acme Corp,UGIV12328120679740,internal,2024-10-31T12:08:00,normal,TR,1910,1
txn_04324,1085.88,Sterling Industries,YSTC02290147679764,ach,2024-10-30T09:16:00,normal,DE,2617,1
txn_04325,552.25,Sterling Industries,JILQ77175355609320,wire,2024-10-31T08:11:00,normal,AU,1327,1
txn_04326,1503.4,Apex Solutions,OVZJ06403910651801,ach,2024-10-28T09:54:00,normal,FR,2532,1
txn_04327,593.43,Apex Solutions,KZQI04499727875588,wire,2024-11-01T16:09:00,normal,MX,1362,1
txn_04328,13813.1,Unknown Entity LLC,IHXU79937124065965,wire,2024-11-02T23:30:00,suspicious,VG,48,1
txn_04329,20127.09,Blue Ridge Capital,MRPI03450541566765,internal,2024-10-31T16:43:00,normal,BR,3209,1
txn_04330,7252.19,Apex Solutions,HFZZ26025634216073,ach,2024-10-29T17:25:00,normal,AU,3155,1
txn_04331,671.5,Delta Systems,JCIG84249818299229,ach,2024-10-31T09:23:00,normal,UK,950,1
txn_04332,4970.61,Nordic Ventures,KJKR92975001701277,internal,2024-10-31T13:33:00,normal,JP,1259,2
txn_04333,2200.52,Coastal Ventures,KEMS65827109104300,wire,2024-10-30T11:57:00,normal,CH,2182,1
txn_04334,8376.49,Delta Systems,DCMP19022941318699,ach,2024-10-30T15:14:00,normal,UK,3478,1
txn_04335,90.9,Coastal Ventures,UTLS31034131647525,wire,2024-11-01T08:04:00,normal,CH,1654,1
txn_04336,883.56,Atlas Financial,ZOBR66882634351751,internal,2024-10-31T18:25:00,normal,DE,3288,1
txn_04337,544.65,Sterling Industries,YANE31203875099770,wire,2024-11-01T12:03:00,normal,CA,2467,1
txn_04338,469.0,Pacific Trading Co,WWMP63201632870831,internal,2024-10-29T08:06:00,normal,AE,3440,1
txn_04339,2741.47,Coastal Ventures,DGZE37058957829114,ach,2024-10-31T12:17:00,normal,FR,2743,1
txn_04340,3435.14,Eagle Partners,GOWI52991241904966,internal,2024-11-01T13:19:00,normal,DE,2915,1
txn_04341,6483.0,Blue Ridge Capital,IGXY10690331190790,ach,2024-11-01T12:47:00,normal,JP,3399,1
txn_04342,2120.91,Delta Systems,IXSY89413435240824,ach,2024-10-28T13:36:00,normal,CA,2205,1
txn_04343,3971.87,Vanguard Services,YSTC02290147679764,ach,2024-10-28T16:51:00,normal,DE,2617,1
txn_04344,420.96,Sterling Industries,YMQQ62392407581814,wire,2024-11-01T11:04:00,normal,UK,2054,1
txn_04345,919.06,Atlas Financial,SXSA45301742684145,internal,2024-10-31T18:19:00,normal,DE,1598,1
txn_04346,336.55,Coastal Ventures,USFY26801824225358,wire,2024-10-30T11:58:00,normal,CA,1695,1
txn_04347,10716.49,Apex Solutions,QSKD71870262174596,ach,2024-11-01T08:04:00,normal,US,2722,2
txn_04348,1226.73,GlobalTech Inc,OUIX73384842199330,internal,2024-10-31T12:38:00,normal,UK,1218,1
txn_04349,2152.73,Nordic Ventures,BTEV75571928565431,ach,2024-11-01T14:04:00,normal,JP,1702,1
txn_04350,1878.6,Summit Capital,YANE31203875099770,ach,2024-10-28T08:39:00,normal,CA,2467,1
txn_04351,2735.33,Coastal Ventures,QKCM12275304637454,wire,2024-10-28T13:40:00,normal,JP,240,1
txn_04352,48366.87,Panama Global SA,IMEV47510799118384,wire,2024-10-31T23:06:00,suspicious,KY,78,1
txn_04353,2306.32,Pinnacle Holdings,LVXW86926179640537,ach,2024-10-30T11:35:00,normal,US,2979,2
txn_04354,4564.72,Nordic Ventures,UDVZ23828258673622,wire,2024-11-01T10:44:00,normal,FR,2811,1
txn_04355,920.3,Delta Systems,CMQO84991216558523,ach,2024-11-01T12:19:00,normal,CA,63,1
txn_04356,339.14,Vanguard Services,XECJ56232858842474,ach,2024-10-30T09:55:00,normal,CH,1487,1
txn_04357,712.66,Pinnacle Holdings,EBOD51820377889255,wire,2024-10-29T13:16:00,normal,US,2299,2
txn_04358,13292.04,Rapid Transfer SA,DGZE37058957829114,wire,2024-10-29T23:27:00,suspicious,BZ,47,1
txn_04359,328.9,Horizon Group,QSAT27532697311219,wire,2024-10-29T08:05:00,normal,CH,2016,2
txn_04360,1189.83,Apex Solutions,CAJO54121267888610,ach,2024-10-28T08:43:00,normal,AU,2202,1
txn_04361,6139.9,Vanguard Services,QUOI29671756551256,internal,2024-10-29T12:10:00,normal,CA,1135,1
txn_04362,1059.48,Horizon Group,EBOD51820377889255,wire,2024-10-30T08:09:00,normal,US,2299,1
txn_04363,2811.55,Eagle Partners,LVXW86926179640537,ach,2024-10-30T13:51:00,normal,US,2979,2
txn_04364,166312.2,Anonymous Trading BVI,YSTC02290147679764,wire,2024-10-31T00:12:00,violation,PA,1,1
txn_04365,92.66,Summit Capital,UTLS31034131647525,ach,2024-10-30T12:50:00,normal,CH,1654,1
txn_04366,2255.67,Apex Solutions,EVPR24896383465787,ach,2024-10-30T11:47:00,normal,UK,659,1
txn_04367,660.98,Apex Solutions,QTQG64037613791805,ach,2024-10-29T14:40:00,normal,DE,3255,1
txn_04368,3607.98,Vanguard Services,KJKR92975001701277,internal,2024-10-31T08:09:00,normal,JP,1259,2
txn_04369,249310.23,Rapid Transfer SA,UMLI05153195205852,wire,2024-10-28T00:05:00,violation,VG,28,1
txn_04370,10898.4,Delta Systems,WAYS67054668893734,internal,2024-10-30T14:59:00,normal,CA,3404,1
txn_04371,1623.04,Eagle Partners,RVZL16060715969664,ach,2024-10-31T09:13:00,normal,MX,338,1
txn_04372,495039.9,Offshore Holdings Ltd,QSKD71870262174596,wire,2024-11-01T18:30:00,violation,KY,28,2
txn_04373,233108.5,Unknown Entity LLC,LLOT24991251341252,wire,2024-10-29T16:34:00,violation,VU,26,1
txn_04374,6963.22,Apex Solutions,IXSY89413435240824,ach,2024-10-30T14:28:00,normal,CA,2205,1
txn_04375,16920.63,Summit Capital,GZER56914630316179,ach,2024-10-30T11:07:00,normal,FR,726,1
txn_04376,2842.63,Blue Ridge Capital,YMQQ62392407581814,wire,2024-10-29T11:37:00,normal,UK,2054,1
txn_04377,5097.82,Coastal Ventures,QUOI29671756551256,wire,2024-10-31T08:02:00,normal,CA,1135,1
